"","DLT_scenario","EFF_scenario","x","y","type"
"y_est22","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.21,0.698837094340891,"Estimated MTD"
"y_est23","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.22,0.687761300483465,"Estimated MTD"
"y_est24","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.23,0.676752030203356,"Estimated MTD"
"y_est25","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.24,0.665808685962871,"Estimated MTD"
"y_est26","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.25,0.654930677359337,"Estimated MTD"
"y_est27","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.26,0.644117421018924,"Estimated MTD"
"y_est28","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.27,0.633368340492357,"Estimated MTD"
"y_est29","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.28,0.622682866152479,"Estimated MTD"
"y_est30","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.29,0.612060435093623,"Estimated MTD"
"y_est31","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.3,0.601500491032765,"Estimated MTD"
"y_est32","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.31,0.591002484212417,"Estimated MTD"
"y_est33","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.32,0.580565871305217,"Estimated MTD"
"y_est34","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.33,0.570190115320194,"Estimated MTD"
"y_est35","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.34,0.559874685510668,"Estimated MTD"
"y_est36","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.35,0.549619057283747,"Estimated MTD"
"y_est37","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.36,0.539422712111399,"Estimated MTD"
"y_est38","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.37,0.529285137443056,"Estimated MTD"
"y_est39","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.38,0.519205826619734,"Estimated MTD"
"y_est40","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.39,0.509184278789615,"Estimated MTD"
"y_est41","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.4,0.499219998825093,"Estimated MTD"
"y_est42","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.41,0.489312497241225,"Estimated MTD"
"y_est43","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.42,0.479461290115579,"Estimated MTD"
"y_est44","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.43,0.469665899009441,"Estimated MTD"
"y_est45","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.44,0.459925850890359,"Estimated MTD"
"y_est46","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.45,0.450240678055997,"Estimated MTD"
"y_est47","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.46,0.440609918059272,"Estimated MTD"
"y_est48","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.47,0.431033113634745,"Estimated MTD"
"y_est49","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.48,0.421509812626254,"Estimated MTD"
"y_est50","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.49,0.412039567915748,"Estimated MTD"
"y_est51","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.5,0.402621937353316,"Estimated MTD"
"y_est52","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.51,0.393256483688366,"Estimated MTD"
"y_est53","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.52,0.383942774501961,"Estimated MTD"
"y_est54","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.53,0.37468038214026,"Estimated MTD"
"y_est55","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.54,0.365468883649064,"Estimated MTD"
"y_est56","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.55,0.356307860709435,"Estimated MTD"
"y_est57","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.56,0.347196899574366,"Estimated MTD"
"y_est58","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.57,0.3381355910065,"Estimated MTD"
"y_est59","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.58,0.329123530216849,"Estimated MTD"
"y_est60","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.59,0.320160316804517,"Estimated MTD"
"y_est61","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.6,0.311245554697402,"Estimated MTD"
"y_est62","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.61,0.302378852093852,"Estimated MTD"
"y_est63","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.62,0.293559821405268,"Estimated MTD"
"y_est64","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.63,0.284788079199623,"Estimated MTD"
"y_est65","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.64,0.276063246145894,"Estimated MTD"
"y_est66","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.65,0.267384946959379,"Estimated MTD"
"y_est67","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.66,0.25875281034789,"Estimated MTD"
"y_est68","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.67,0.250166468958796,"Estimated MTD"
"y_est69","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.68,0.241625559326915,"Estimated MTD"
"y_est70","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.69,0.233129721823225,"Estimated MTD"
"y_est71","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.7,0.224678600604387,"Estimated MTD"
"y_est72","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.71,0.216271843563063,"Estimated MTD"
"y_est73","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.72,0.207909102279013,"Estimated MTD"
"y_est74","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.73,0.19959003197096,"Estimated MTD"
"y_est75","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.74,0.191314291449206,"Estimated MTD"
"y_est76","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.75,0.183081543068987,"Estimated MTD"
"y_est77","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.76,0.174891452684551,"Estimated MTD"
"y_est78","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.77,0.166743689603955,"Estimated MTD"
"y_est79","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.78,0.158637926544547,"Estimated MTD"
"y_est80","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.79,0.150573839589153,"Estimated MTD"
"y_est81","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.8,0.142551108142922,"Estimated MTD"
"y_est82","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.81,0.134569414890842,"Estimated MTD"
"y_est83","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.82,0.126628445755905,"Estimated MTD"
"y_est84","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.83,0.118727889857908,"Estimated MTD"
"y_est85","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.84,0.110867439472885,"Estimated MTD"
"y_est86","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.85,0.103046789993153,"Estimated MTD"
"y_est87","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.86,0.0952656398879609,"Estimated MTD"
"y_est88","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.87,0.0875236906647419,"Estimated MTD"
"y_est89","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.88,0.079820646830939,"Estimated MTD"
"y_est90","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.89,0.0721562158564125,"Estimated MTD"
"y_est91","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.9,0.0645301081364077,"Estimated MTD"
"y_est92","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.91,0.0569420369550784,"Estimated MTD"
"y_est93","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.92,0.0493917184495537,"Estimated MTD"
"y_est94","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.93,0.0418788715745404,"Estimated MTD"
"y_est95","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.94,0.0344032180674512,"Estimated MTD"
"y_est96","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.95,0.0269644824140487,"Estimated MTD"
"y_est97","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.96,0.019562391814599,"Estimated MTD"
"y_est98","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.97,0.0121966761505214,"Estimated MTD"
"y_est99","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.98,0.00486706795153171,"Estimated MTD"
"y_est100","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.99,-0.00242669763673492,"Estimated MTD"
"y_est101","Dose-toxicity scenario 1","Dose-efficacy scenario 4",1,-0.00968488288462565,"Estimated MTD"
"y_true1","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0,1.02003732072118,"True MTD"
"y_true2","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.01,1.00573465465442,"True MTD"
"y_true3","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.02,0.99155332777719,"True MTD"
"y_true4","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.03,0.977491802508041,"True MTD"
"y_true5","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.04,0.963548567134751,"True MTD"
"y_true6","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.05,0.949722135272547,"True MTD"
"y_true7","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.06,0.936011045335894,"True MTD"
"y_true8","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.07,0.922413860023444,"True MTD"
"y_true9","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.08,0.908929165815777,"True MTD"
"y_true10","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.09,0.895555572485544,"True MTD"
"y_true11","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.1,0.882291712619679,"True MTD"
"y_true12","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.11,0.869136241153318,"True MTD"
"y_true13","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.12,0.856087834915099,"True MTD"
"y_true14","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.13,0.843145192183524,"True MTD"
"y_true15","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.14,0.830307032254051,"True MTD"
"y_true16","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.15,0.817572095016646,"True MTD"
"y_true17","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.16,0.80493914054347,"True MTD"
"y_true18","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.17,0.79240694868644,"True MTD"
"y_true19","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.18,0.779974318684376,"True MTD"
"y_true20","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.19,0.767640068779483,"True MTD"
"y_true21","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.2,0.755403035842887,"True MTD"
"y_true22","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.21,0.743262075009005,"True MTD"
"y_true23","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.22,0.731216059318487,"True MTD"
"y_true24","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.23,0.719263879369498,"True MTD"
"y_true25","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.24,0.707404442977125,"True MTD"
"y_true26","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.25,0.69563667484068,"True MTD"
"y_true27","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.26,0.683959516218684,"True MTD"
"y_true28","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.27,0.672371924611334,"True MTD"
"y_true29","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.28,0.660872873450247,"True MTD"
"y_true30","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.29,0.649461351795292,"True MTD"
"y_true31","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.3,0.638136364038312,"True MTD"
"y_true32","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.31,0.62689692961357,"True MTD"
"y_true33","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.32,0.615742082714721,"True MTD"
"y_true34","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.33,0.604670872018163,"True MTD"
"y_true35","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.34,0.593682360412578,"True MTD"
"y_true36","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.35,0.582775624734514,"True MTD"
"y_true37","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.36,0.571949755509849,"True MTD"
"y_true38","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.37,0.561203856700986,"True MTD"
"y_true39","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.38,0.550537045459626,"True MTD"
"y_true40","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.39,0.53994845188498,"True MTD"
"y_true41","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.4,0.529437218787289,"True MTD"
"y_true42","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.41,0.519002501456491,"True MTD"
"y_true43","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.42,0.508643467435943,"True MTD"
"y_true44","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.43,0.498359296301028,"True MTD"
"y_true45","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.44,0.488149179442561,"True MTD"
"y_true46","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.45,0.478012319854849,"True MTD"
"y_true47","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.46,0.467947931928296,"True MTD"
"y_true48","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.47,0.457955241246446,"True MTD"
"y_true49","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.48,0.448033484387343,"True MTD"
"y_true50","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.49,0.438181908729106,"True MTD"
"y_true51","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.5,0.428399772259623,"True MTD"
"y_true52","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.51,0.418686343390242,"True MTD"
"y_true53","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.52,0.409040900773387,"True MTD"
"y_true54","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.53,0.399462733123982,"True MTD"
"y_true55","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.54,0.3899511390446,"True MTD"
"y_true56","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.55,0.380505426854249,"True MTD"
"y_true57","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.56,0.371124914420701,"True MTD"
"y_true58","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.57,0.361808928996277,"True MTD"
"y_true59","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.58,0.352556807057018,"True MTD"
"y_true60","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.59,0.343367894145146,"True MTD"
"y_true61","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.6,0.334241544714742,"True MTD"
"y_true62","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.61,0.325177121980572,"True MTD"
"y_true63","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.62,0.316173997769971,"True MTD"
"y_true64","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.63,0.307231552377731,"True MTD"
"y_true65","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.64,0.298349174423907,"True MTD"
"y_true66","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.65,0.289526260714479,"True MTD"
"y_true67","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.66,0.280762216104808,"True MTD"
"y_true68","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.67,0.272056453365809,"True MTD"
"y_true69","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.68,0.263408393052792,"True MTD"
"y_true70","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.69,0.254817463376899,"True MTD"
"y_true71","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.7,0.246283100079077,"True MTD"
"y_true72","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.71,0.237804746306542,"True MTD"
"y_true73","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.72,0.229381852491657,"True MTD"
"y_true74","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.73,0.221013876233183,"True MTD"
"y_true75","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.74,0.212700282179849,"True MTD"
"y_true76","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.75,0.20444054191618,"True MTD"
"y_true77","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.76,0.196234133850537,"True MTD"
"y_true78","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.77,0.18808054310532,"True MTD"
"y_true79","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.78,0.179979261409284,"True MTD"
"y_true80","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.79,0.171929786991921,"True MTD"
"y_true81","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.8,0.163931624479861,"True MTD"
"y_true82","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.81,0.15598428479525,"True MTD"
"y_true83","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.82,0.148087285056055,"True MTD"
"y_true84","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.83,0.140240148478263,"True MTD"
"y_true85","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.84,0.132442404279919,"True MTD"
"y_true86","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.85,0.124693587586982,"True MTD"
"y_true87","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.86,0.116993239340935,"True MTD"
"y_true88","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.87,0.109340906208132,"True MTD"
"y_true89","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.88,0.10173614049083,"True MTD"
"y_true90","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.89,0.094178500039882,"True MTD"
"y_true91","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.9,0.0866675481690378,"True MTD"
"y_true92","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.91,0.0792028535708382,"True MTD"
"y_true93","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.92,0.0717839902340529,"True MTD"
"y_true94","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.93,0.0644105373626349,"True MTD"
"y_true95","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.94,0.05708207929616,"True MTD"
"y_true96","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.95,0.0497982054317181,"True MTD"
"y_true97","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.96,0.0425585101472244,"True MTD"
"y_true98","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.97,0.0353625927261233,"True MTD"
"y_true99","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.98,0.0282100572834541,"True MTD"
"y_true100","Dose-toxicity scenario 1","Dose-efficacy scenario 4",0.99,0.021100512693248,"True MTD"
"y_true101","Dose-toxicity scenario 1","Dose-efficacy scenario 4",1,0.0140335725172332,"True MTD"
