"","x","y","DLT_scenario","EFF_scenario"
"24",0.07,0.995204097580453,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"25",0.18,0.995772790014279,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"26",0.21,0.979950420055697,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"27",0.31,0.978542936447161,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"28",1,0.199509426942554,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"29",0.19,0.973661074005482,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"30",0.3,0.982165878622668,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"31",1,0.184799635628419,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"32",1,0.178648486777958,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"33",1,0.191151362004386,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"34",1,0.047530672649331,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"35",0.22,0.996592622323289,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"36",0.15,0.990283906290853,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"37",1,0.208418653763057,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"38",0.15,0.984926753836328,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"39",0.34,0.682859983954587,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"40",1,0.103614012880742,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"41",0.19,0.991285946587662,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"42",1,0.206534780309172,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"43",0.37,0.985674559930706,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"44",0.08,0.995494239064445,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"45",0.22,0.995405180003962,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"46",0.18,0.991048206698446,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"47",1,0.18953550703439,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"48",1,0.100112115966796,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"49",1,0.0629609716971957,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"50",0.34,0.98536124524017,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"51",0.15,0.978317016709993,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"52",0.23,0.985276461404642,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"53",1,0.181042604362355,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"54",0.9,0.00457837539281573,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"55",1,0.108572732595772,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"56",0.2,0.974706660282013,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"57",1,0.134304279632374,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"58",1,0.253957688815894,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"59",0,0.958007738979241,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"60",0.15,0.987934749131066,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"61",0.07,0.994214694582728,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"62",0.18,0.994537825887756,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"63",0.99,0.00121659891598873,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"64",0.18,0.997927783200102,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"65",0.05,0.994724919073689,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"66",1,0.108587843049482,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"67",0.19,0.978902434403682,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"68",0.2,0.977876772885654,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"69",1,0.131941726458966,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"70",1,0.0346084120134533,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"71",1,0.184661545531759,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"72",1,0.323217800686971,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"73",0.9,0.295777404196348,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"74",1,0.315611926014992,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"75",0.98,0.00644396489130946,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"76",1,0.114352062559671,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"77",0.28,0.993324722503637,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"78",1,0.189178152067515,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"79",1,0.06757823211813,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"80",1,0.24944436901535,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"81",1,0.173722657021326,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"82",1,0.163718672571767,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"83",0.22,0.999442482374536,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"84",1,0.0604840972913049,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"85",0.42,0.991038436460859,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"86",0.26,0.722676175486634,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"87",1,0.0217134497194753,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"88",0.24,0.995004041866181,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"89",1,0.231729633706019,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"90",1,0.278137850420868,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"91",0.51,0.559734262650449,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"92",0.15,0.992996969767076,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"93",1,0.0118162763083228,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"94",0,0.99023731625542,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"95",0.25,0.977910648680805,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"96",0.03,0.998664458036428,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"97",0.17,0.991352883949104,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"98",1,0.17518682438336,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"99",1,0.038516064478383,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"100",1,0.201384838192326,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"101",0.34,0.981264854429832,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"102",1,0.298851749089122,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"103",0.25,0.971231497239918,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"104",0.22,0.970922115925674,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"105",1,0.221987709577226,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"106",1,0.210383872360334,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"107",0.2,0.984072046318791,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"108",0.23,0.991226930551413,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"109",1,0.159344545037097,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"110",0,0.985353694705453,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"111",0.21,0.999636076432931,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"112",0.22,0.977652769802425,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"113",1,0.191082897225642,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"114",1,0.210801999129706,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"115",0.33,0.646112605838775,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"116",1,0.198564151900494,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"117",1,0.248797100030612,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"118",1,0.257609224040807,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"119",0.23,0.989057042035129,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"120",1,0.194407078972861,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"121",0.2,0.997915743235081,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"122",1,0.0542266831207169,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"123",1,0.0740645974585752,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"124",0.24,0.988070921315992,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"125",0.25,0.983707951461886,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"126",1,0.199665647161054,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"127",1,0.136844375584808,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"128",1,0.189027455706409,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"129",1,0.141574877739174,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"130",0.91,0.000502974200392933,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"131",0.12,0.999912125512765,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"132",0.38,0.76749987245162,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"133",0.16,0.985714161315173,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"134",1,0.0819211229902849,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"135",1,0.207800907001624,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"136",1,0.0948650140764783,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"137",1,0.222571088581287,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"138",0.18,0.999153812560911,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"139",0,0.927323889151513,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"140",0.29,0.976369874765895,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"141",1,0.17823531361859,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"142",1,0.158007663157266,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"143",1,0.163449733062304,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"144",1,0.226051335022517,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"145",1,0.105133637540831,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"146",1,0.114958172588832,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"147",0.24,0.987076055763865,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"148",1,0.174756011511715,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"149",0.85,0.00201069285648622,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"150",1,0.191344109730724,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"151",0.18,0.988679791613723,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"152",0.11,0.973359291691385,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"153",0.19,0.993621318170156,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"154",0.16,0.980288570047536,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"155",0.17,0.971858037941908,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"156",1,0.161639379243063,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"157",0.21,0.986686709183483,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"158",1,0.086487669514977,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"159",0.26,0.978242316783916,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"160",1,0.107792696785176,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"161",1,0.146974453768492,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"162",1,0.152030061695442,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"163",1,0.219756332068462,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"164",1,0.0485484159490269,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"165",0.21,0.980249139940543,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"166",0.18,0.993819109166042,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"167",1,0.136011514318875,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"168",1,0.178069810741361,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"169",0.28,0.987567957391784,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"170",1,0.14348130955254,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"171",0.19,0.981348031028043,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"172",0.19,0.980191343848271,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"173",1,0.198812149658983,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"174",1,0.17003157093756,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"175",1,0.0322070989126606,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"176",0.24,0.988597950854432,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"177",0.22,0.989163119646038,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"178",1,0.109911622429338,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"179",1,0.0570072928897442,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"180",0.33,0.985028067251025,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"181",0.11,0.991697400445712,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"182",0.02,0.988509695342977,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"183",1,0.0426201889955986,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"184",1,0.308995159360989,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"185",0.21,0.987009727880155,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"186",0.04,0.999952277646122,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"187",0.24,0.989913395916903,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"188",1,0.0731907765161094,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"189",0,0.889284273849723,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"190",1,0.181441059947514,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"191",0.23,0.975027405557835,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"192",1,0.194349789854016,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"193",0.27,0.996680072793751,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"194",0.97,0.0050539003380931,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"195",1,0.195180882138557,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"196",1,0.180522513833867,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"197",1,0.234230726908019,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"198",0,0.895946435550134,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"199",0.19,0.983397274603486,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"200",1,0.198304039002712,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"201",0.08,0.993883044469438,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"202",1,0.133062191298993,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"203",1,0.231285929125448,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"204",1,0.207920854163661,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"205",0.97,0.211345968047351,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"206",0,0.881305404851017,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"207",1,0.126838109263084,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"208",0.17,0.995410421935442,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"209",0.07,0.998510144136856,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"210",1,0.0953282347759315,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"211",0.16,0.98897827277382,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"212",0,0.956342927421456,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"213",0.14,0.993066911876589,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"214",0.05,0.998518261524602,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"215",1,0.176272320451074,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"216",1,0.1183018338871,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"217",0.1,0.993198202748294,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"218",1,0.0974805850038919,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"219",0.22,0.988152902052426,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"220",0.9,0.0010968151559328,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"221",1,0.193648010647242,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"222",0.21,0.968478541564934,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"223",1,0.156885435063581,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"224",1,0.162667174270449,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"225",0,0.863417303550439,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"226",1,0.190647806603999,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"227",0.96,0.00799983686539863,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"228",0.24,0.989516889243089,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"229",1,0.229888169582752,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"230",1,0.108570356576258,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"231",1,0.223050201221674,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"232",1,0.213916178675298,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"233",1,0.212690346441458,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"234",1,0.137805125952579,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"235",0.05,0.991469411525906,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"236",0.19,0.982828984881053,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"237",0.21,0.998228013834002,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"238",1,0.236906469871887,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"239",1,0.172891396762718,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"240",0.81,0.0117945183138805,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"241",1,0.114725575208715,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"242",0.19,0.98816333515329,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"243",0.2,0.976776553503989,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"244",1,0.0461102654996191,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"245",0.09,0.990340574471558,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"246",0.27,0.989586170356523,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"247",1,0.190889773554794,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"248",1,0.174618699491034,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"249",0.24,0.990286443893258,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"250",0,0.965207618427593,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"251",0.84,0.00823436280524276,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"252",0.22,0.986545784358337,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"253",1,0.0655758229149409,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"254",0.2,0.984338510203457,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"255",0.2,0.994516156068227,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"256",0.23,0.97116670003178,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"257",0.03,0.997915161292339,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"258",0.22,0.988921657875481,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"259",0.38,0.800063351113052,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"260",0.39,0.786788436219753,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"261",1,0.100601637295905,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"262",1,0.174687823411371,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"263",0.15,0.999780427960098,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"264",1,0.186857562086839,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"265",0.34,0.904482578124555,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"266",0.17,0.979556871628908,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"267",0.32,0.99043294237749,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"268",0.19,0.975010230334832,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"269",1,0.387133835892246,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"270",0.31,0.861210401263027,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"271",0.98,0.000843047761865076,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"272",1,0.23811807866921,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"273",1,0.133223612874834,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"274",1,0.0909430535995687,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"275",1,0.358590171720272,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"276",0.21,0.979291486978434,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"277",1,0.136128833477352,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"278",1,0.214222204066348,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"279",0.19,0.98898261726003,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"280",1,0.184922100770596,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"281",0.13,0.990391583496788,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"282",0.18,0.999160638153155,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"283",1,0.0832885070661687,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"284",1,0.301015442674981,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"285",0.99,0.00636737667199594,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"286",1,0.122205880004055,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"287",1,0.0890186837121203,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"288",0.53,0.468601655347218,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"289",1,0.179182683030674,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"290",1,0.083649840703048,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"291",0.22,0.982053972357073,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"292",1,0.18990194776673,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"293",1,0.200798262718356,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"294",0.24,0.989609843551491,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"295",1,0.163368725192341,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"296",0.3,0.987180852453532,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"297",1,0.184569302622065,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"298",1,0.11815264573654,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"299",1,0.267594801591811,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"300",1,0.111729236714663,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"301",0.94,0.31876094419993,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"302",1,0.0768325234105063,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"303",0.88,0.00684882098270812,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"304",1,0.222184802475559,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"305",1,0.135359283620607,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"306",1,0.2063419680561,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"307",0.34,0.994769367709309,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"308",1,0.140249524197884,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"309",1,0.201548463849963,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"310",1,0.159658062687866,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"311",1,0.0829038036426171,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"312",0.98,0.0441075823075324,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"313",1,0.0178009373660382,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"314",1,0.137357959248969,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"315",1,0.204580847918991,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"316",1,0.27419198218027,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
