"","DLT_scenario","EFF_scenario","x","y","type"
"y_est29","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.28,0.734967557272036,"Estimated MTD"
"y_est30","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.29,0.717628043199615,"Estimated MTD"
"y_est31","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.3,0.700677919493807,"Estimated MTD"
"y_est32","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.31,0.684104215094264,"Estimated MTD"
"y_est33","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.32,0.66789452872271,"Estimated MTD"
"y_est34","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.33,0.652036997936635,"Estimated MTD"
"y_est35","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.34,0.636520270178252,"Estimated MTD"
"y_est36","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.35,0.621333475670208,"Estimated MTD"
"y_est37","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.36,0.606466202022074,"Estimated MTD"
"y_est38","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.37,0.591908470422937,"Estimated MTD"
"y_est39","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.38,0.577650713305713,"Estimated MTD"
"y_est40","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.39,0.563683753378114,"Estimated MTD"
"y_est41","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.4,0.549998783923697,"Estimated MTD"
"y_est42","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.41,0.536587350284145,"Estimated MTD"
"y_est43","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.42,0.523441332440962,"Estimated MTD"
"y_est44","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.43,0.510552928621174,"Estimated MTD"
"y_est45","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.44,0.497914639857472,"Estimated MTD"
"y_est46","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.45,0.485519255438625,"Estimated MTD"
"y_est47","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.46,0.473359839190805,"Estimated MTD"
"y_est48","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.47,0.461429716535015,"Estimated MTD"
"y_est49","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.48,0.449722462269858,"Estimated MTD"
"y_est50","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.49,0.438231889032666,"Estimated MTD"
"y_est51","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.5,0.42695203639545,"Estimated MTD"
"y_est52","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.51,0.415877160555295,"Estimated MTD"
"y_est53","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.52,0.40500172458172,"Estimated MTD"
"y_est54","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.53,0.394320389186238,"Estimated MTD"
"y_est55","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.54,0.383828003981756,"Estimated MTD"
"y_est56","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.55,0.373519599201771,"Estimated MTD"
"y_est57","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.56,0.363390377851382,"Estimated MTD"
"y_est58","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.57,0.353435708264078,"Estimated MTD"
"y_est59","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.58,0.343651117040027,"Estimated MTD"
"y_est60","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.59,0.33403228234326,"Estimated MTD"
"y_est61","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.6,0.324575027536641,"Estimated MTD"
"y_est62","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.61,0.315275315134928,"Estimated MTD"
"y_est63","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.62,0.306129241057533,"Estimated MTD"
"y_est64","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.63,0.297133029163801,"Estimated MTD"
"y_est65","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.64,0.288283026054723,"Estimated MTD"
"y_est66","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.65,0.279575696126066,"Estimated MTD"
"y_est67","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.66,0.271007616858831,"Estimated MTD"
"y_est68","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.67,0.262575474333872,"Estimated MTD"
"y_est69","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.68,0.25427605895833,"Estimated MTD"
"y_est70","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.69,0.246106261392282,"Estimated MTD"
"y_est71","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.7,0.238063068664775,"Estimated MTD"
"y_est72","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.71,0.230143560469028,"Estimated MTD"
"y_est73","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.72,0.222344905627247,"Estimated MTD"
"y_est74","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.73,0.214664358716055,"Estimated MTD"
"y_est75","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.74,0.20709925684409,"Estimated MTD"
"y_est76","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.75,0.199647016573828,"Estimated MTD"
"y_est77","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.76,0.192305130980149,"Estimated MTD"
"y_est78","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.77,0.185071166838619,"Estimated MTD"
"y_est79","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.78,0.177942761936855,"Estimated MTD"
"y_est80","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.79,0.170917622502743,"Estimated MTD"
"y_est81","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.8,0.163993520743612,"Estimated MTD"
"y_est82","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.81,0.157168292490836,"Estimated MTD"
"y_est83","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.82,0.150439834944614,"Estimated MTD"
"y_est84","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.83,0.14380610451401,"Estimated MTD"
"y_est85","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.84,0.137265114747574,"Estimated MTD"
"y_est86","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.85,0.130814934350159,"Estimated MTD"
"y_est87","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.86,0.124453685281763,"Estimated MTD"
"y_est88","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.87,0.118179540934468,"Estimated MTD"
"y_est89","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.88,0.11199072438376,"Estimated MTD"
"y_est90","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.89,0.105885506710718,"Estimated MTD"
"y_est91","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.9,0.0998622053917285,"Estimated MTD"
"y_est92","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.91,0.0939191827525971,"Estimated MTD"
"y_est93","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.92,0.0880548444840517,"Estimated MTD"
"y_est94","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.93,0.0822676382158284,"Estimated MTD"
"y_est95","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.94,0.0765560521466504,"Estimated MTD"
"y_est96","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.95,0.0709186137275643,"Estimated MTD"
"y_est97","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.96,0.0653538883962246,"Estimated MTD"
"y_est98","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.97,0.0598604783598408,"Estimated MTD"
"y_est99","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.98,0.0544370214246181,"Estimated MTD"
"y_est100","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.99,0.0490821898696334,"Estimated MTD"
"y_est101","Dose-toxicity scenario 2","Dose-efficacy scenario 1",1,0.0437946893631898,"Estimated MTD"
"y_true1","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0,1.9778584499232,"True MTD"
"y_true2","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.01,1.88178068223753,"True MTD"
"y_true3","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.02,1.79386607141837,"True MTD"
"y_true4","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.03,1.71311665073655,"True MTD"
"y_true5","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.04,1.63869075597066,"True MTD"
"y_true6","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.05,1.56987357811177,"True MTD"
"y_true7","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.06,1.50605413174877,"True MTD"
"y_true8","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.07,1.44670706552645,"True MTD"
"y_true9","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.08,1.3913781672412,"True MTD"
"y_true10","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.09,1.33967271671778,"True MTD"
"y_true11","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.1,1.29124605441667,"True MTD"
"y_true12","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.11,1.24579588911514,"True MTD"
"y_true13","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.12,1.2030559817001,"True MTD"
"y_true14","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.13,1.16279092617965,"True MTD"
"y_true15","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.14,1.12479181180028,"True MTD"
"y_true16","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.15,1.08887259747237,"True MTD"
"y_true17","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.16,1.05486706567932,"True MTD"
"y_true18","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.17,1.02262625061721,"True MTD"
"y_true19","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.18,0.992016256607953,"True MTD"
"y_true20","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.19,0.962916399396491,"True MTD"
"y_true21","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.2,0.935217615921594,"True MTD"
"y_true22","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.21,0.908821098381757,"True MTD"
"y_true23","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.22,0.883637116535497,"True MTD"
"y_true24","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.23,0.859583998652261,"True MTD"
"y_true25","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.24,0.836587246727272,"True MTD"
"y_true26","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.25,0.814578765765642,"True MTD"
"y_true27","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.26,0.793496190339442,"True MTD"
"y_true28","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.27,0.773282294389743,"True MTD"
"y_true29","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.28,0.753884472510952,"True MTD"
"y_true30","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.29,0.735254282816727,"True MTD"
"y_true31","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.3,0.717347043023555,"True MTD"
"y_true32","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.31,0.70012147266162,"True MTD"
"y_true33","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.32,0.683539375382046,"True MTD"
"y_true34","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.33,0.667565356214254,"True MTD"
"y_true35","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.34,0.652166569368419,"True MTD"
"y_true36","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.35,0.63731249280132,"True MTD"
"y_true37","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.36,0.622974726289664,"True MTD"
"y_true38","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.37,0.609126810199907,"True MTD"
"y_true39","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.38,0.595744062521306,"True MTD"
"y_true40","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.39,0.582803432050475,"True MTD"
"y_true41","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.4,0.570283365890229,"True MTD"
"y_true42","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.41,0.558163689660544,"True MTD"
"y_true43","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.42,0.54642549902114,"True MTD"
"y_true44","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.43,0.535051061278845,"True MTD"
"y_true45","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.44,0.524023726002605,"True MTD"
"y_true46","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.45,0.513327843698527,"True MTD"
"y_true47","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.46,0.502948691709611,"True MTD"
"y_true48","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.47,0.492872406602269,"True MTD"
"y_true49","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.48,0.483085922386691,"True MTD"
"y_true50","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.49,0.473576913992106,"True MTD"
"y_true51","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.5,0.464333745482775,"True MTD"
"y_true52","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.51,0.455345422557229,"True MTD"
"y_true53","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.52,0.446601548923042,"True MTD"
"y_true54","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.53,0.438092286183195,"True MTD"
"y_true55","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.54,0.429808316908614,"True MTD"
"y_true56","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.55,0.421740810605486,"True MTD"
"y_true57","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.56,0.413881392316036,"True MTD"
"y_true58","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.57,0.406222113618031,"True MTD"
"y_true59","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.58,0.398755425811926,"True MTD"
"y_true60","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.59,0.3914741551055,"True MTD"
"y_true61","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.6,0.38437147962451,"True MTD"
"y_true62","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.61,0.377440908094507,"True MTD"
"y_true63","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.62,0.37067626005376,"True MTD"
"y_true64","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.63,0.364071647470546,"True MTD"
"y_true65","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.64,0.357621457649841,"True MTD"
"y_true66","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.65,0.351320337325146,"True MTD"
"y_true67","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.66,0.34516317784067,"True MTD"
"y_true68","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.67,0.339145101337656,"True MTD"
"y_true69","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.68,0.333261447866363,"True MTD"
"y_true70","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.69,0.327507763352127,"True MTD"
"y_true71","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.7,0.321879788350196,"True MTD"
"y_true72","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.71,0.316373447529669,"True MTD"
"y_true73","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.72,0.310984839831979,"True MTD"
"y_true74","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.73,0.305710229253974,"True MTD"
"y_true75","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.74,0.300546036209834,"True MTD"
"y_true76","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.75,0.295488829429848,"True MTD"
"y_true77","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.76,0.290535318357534,"True MTD"
"y_true78","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.77,0.285682346009683,"True MTD"
"y_true79","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.78,0.280926882266794,"True MTD"
"y_true80","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.79,0.276266017563916,"True MTD"
"y_true81","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.8,0.271696956954303,"True MTD"
"y_true82","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.81,0.267217014520427,"True MTD"
"y_true83","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.82,0.26282360810887,"True MTD"
"y_true84","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.83,0.258514254367404,"True MTD"
"y_true85","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.84,0.254286564064216,"True MTD"
"y_true86","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.85,0.25013823767074,"True MTD"
"y_true87","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.86,0.246067061190945,"True MTD"
"y_true88","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.87,0.24207090222117,"True MTD"
"y_true89","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.88,0.238147706225782,"True MTD"
"y_true90","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.89,0.234295493014994,"True MTD"
"y_true91","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.9,0.230512353412146,"True MTD"
"y_true92","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.91,0.226796446098672,"True MTD"
"y_true93","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.92,0.223145994625787,"True MTD"
"y_true94","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.93,0.219559284582726,"True MTD"
"y_true95","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.94,0.216034660912028,"True MTD"
"y_true96","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.95,0.212570525363043,"True MTD"
"y_true97","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.96,0.209165334075431,"True MTD"
"y_true98","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.97,0.205817595284975,"True MTD"
"y_true99","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.98,0.202525867144547,"True MTD"
"y_true100","Dose-toxicity scenario 2","Dose-efficacy scenario 1",0.99,0.199288755653529,"True MTD"
"y_true101","Dose-toxicity scenario 2","Dose-efficacy scenario 1",1,0.196104912689467,"True MTD"
