"","x","y","DLT_scenario","EFF_scenario"
"74",0.21,0.979131594292245,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"75",0.29,0.984969279286209,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"76",1,0.0637938386620643,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"77",0.13,0.982195850793757,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"78",0.19,0.978247808199319,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"79",0.22,0.984142387582467,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"80",0.15,0.981334761359678,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"81",0.23,0.99386360202486,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"82",0.13,0.990692444395695,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"83",1,0.223703125869444,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"84",0.21,0.998724705806456,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"85",1,0.0367693936558762,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"86",0.1,0.996009254175346,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"87",1,0.301666308403206,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"88",1,0.123373052436877,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"89",1,0.146166177755262,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"90",1,0.109123540012263,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"91",0.2,0.992412885606942,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"92",0.07,0.985477959486382,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"93",0.23,0.979975112531114,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"94",0.24,0.986328676970572,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"95",0.24,0.991819421499185,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"96",0.21,0.984912268749396,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"97",0.17,0.988812511516858,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"98",0.21,0.980743716483683,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"99",0.21,0.988020650486233,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"100",0.22,0.996217249206194,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"101",0.8,0.0121380170285259,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"102",0.29,0.983757249342165,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"103",0.29,0.994137595807076,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"104",0.2,0.978543527406424,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"105",1,0.0740051119988143,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"106",1,0.106315770212071,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"107",1,0.267170769564139,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"108",1,0.258096729398512,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"109",0.25,0.972962042168918,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"110",0.78,0.287442906486863,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"111",0.18,0.994341476594179,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"112",0.22,0.996304373772757,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"113",0.4,0.98840726387535,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"114",0.26,0.971945421632221,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"115",0.21,0.980641379191491,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"116",1,0.0327077953360583,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"117",0.08,0.994268130496637,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"118",0.23,0.981520030667896,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"119",1,0.0596102837207484,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"120",0.37,0.609192189171899,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"121",1,0.142273894872234,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"122",0.06,0.989873647203587,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"123",0.22,0.974862153807443,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"124",0.11,0.998790020670275,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"125",0.3,0.993659557887793,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"126",1,0.0442311857371486,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"127",1,0.0103491650072286,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"128",0.27,0.991885541444927,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"129",0.22,0.975652050670298,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"130",0.95,0.00273422986836727,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"131",0.22,0.975203969951695,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"132",1,0.21022330000315,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"133",0,0.933775807886668,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"134",0.23,0.997729878259711,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"135",0.22,0.978211675645052,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"136",0.24,0.990835641022279,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"137",0.05,0.996890995346906,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"138",0,0.988880390745197,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"139",0.12,0.993674513164825,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"140",0.24,0.996637013350022,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"141",0.25,0.982646081713096,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"142",1,0.114358724992609,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"143",0.67,0.189338602856379,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"144",0.68,0.175281559973125,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"145",0.69,0.161366559795004,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"146",0.7,0.147591460188839,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"147",0.71,0.13395416187976,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"148",0.72,0.120452607384693,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"149",0.27,0.988053926901735,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"150",0.21,0.992047069611525,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"151",0.28,0.985788484272202,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"152",0.22,0.997334002999207,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"153",1,0.203448020626014,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"154",1,0.0282916552104651,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"155",0.23,0.980678940309325,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"156",1,0.194723079738083,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"157",1,0.100595290712833,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"158",0,0.917023473493769,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"159",0,0.946509720776707,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"160",0.3,0.995765349729068,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"161",0.41,0.981221970917964,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"162",0.18,0.995395247245495,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"163",0.39,0.982275720223747,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"164",0.18,0.993816999113139,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"165",0.16,0.989154423714786,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"166",0.09,0.999606629863834,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"167",0.28,0.979803170981996,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"168",1,0.123477646642656,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"169",0.33,0.984590321262662,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"170",0.29,0.982417675191761,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"171",0.17,0.999742941030487,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"172",0.37,0.973044020697768,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"173",1,0.172481671980206,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"174",0.06,0.991753760952751,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"175",1,0.156577052578819,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"176",1,0.090046292603246,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"177",1,0.10823872411673,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"178",0.89,0.00145552925196137,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"179",0.2,0.987044914756841,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"180",0.25,0.986583862405578,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"181",0.15,0.999570750597865,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"182",0.25,0.987930188931426,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"183",1,0.173445721266517,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"184",0.21,0.9754409939105,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"185",0,0.992001935777746,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"186",1,0.240347391978155,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"187",0.19,0.998476596115214,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"188",1,0.254460709832819,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"189",0.36,0.984886154324492,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"190",0.25,0.991461578728455,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"191",0.1,0.98978660874736,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"192",0.18,0.977356828177244,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"193",1,0.144910579131432,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"194",0.12,0.988466736921414,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"195",0.18,0.996237999472083,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"196",1,0.0520089085339282,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"197",0.23,0.981164615249799,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"198",0.46,0.986820416601357,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"199",1,0.134750705334944,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"200",0.11,0.984090834138777,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"201",0.22,0.999655663657359,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"202",0.21,0.990517236818783,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"203",0.91,0.000275017045039389,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"204",0.23,0.982253514226105,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"205",1,0.023495353796075,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"206",1,0.186124537787797,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"207",0.24,0.975720590068533,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"208",0.08,0.977323776660328,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"209",0.19,0.988602576712536,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"210",1,0.230811563032194,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"211",0,0.805734331075986,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"212",0.18,0.986935595234092,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"213",0.29,0.97927251062904,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"214",0,0.925131578659086,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"215",0.16,0.976454328375701,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"216",0.01,0.989771555678218,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"217",0.17,0.983899666257215,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"218",0.28,0.638293846604164,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"219",0,0.849543400124626,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"220",0.15,0.991050080367687,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"221",1,0.235800397523822,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"222",0.19,0.987293891394033,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"223",1,0.0969085286512655,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"224",0.3,0.981471161863209,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"225",0.15,0.986104832616166,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"226",1,0.211571390627411,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"227",0.19,0.999382958511457,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"228",0,0.985488884188278,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"229",1,0.246958634779557,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"230",0.46,0.989978743235862,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"231",1,0.206414160261011,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"232",0.27,0.992948990596596,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"233",0.16,0.986253569194429,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"234",1,0.192454581009645,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"235",0.26,0.969024066946566,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"236",1,0.103527259015041,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"237",1,0.0055822540395484,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"238",0.2,0.989607592449394,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"239",0.16,0.999983298760728,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"240",1,0.190718713309563,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"241",1,0.143709905928032,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"242",0,0.803909733227886,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"243",0.19,0.905884155574443,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"244",1,0.102767883553323,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"245",0.15,0.985136055347661,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"246",0.18,0.988781387286861,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"247",0.15,0.992541298297969,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"248",0.18,0.994593466622299,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"249",0.2,0.973404487406501,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"250",0.68,0.0203899735869879,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"251",0.22,0.99597635158687,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"252",0.28,0.998097962532402,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"253",0.67,0.239122165032059,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"254",1,0.23118422460669,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"255",0.17,0.9933263018666,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"256",0.24,0.899923556427276,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"257",0.18,0.989235587060885,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"258",0.23,0.983227655876424,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"259",0.26,0.994952026822911,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"260",0.23,0.978796564897518,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"261",1,0.143910050237032,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"262",0.28,0.981119870557531,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"263",0.07,0.998302109949328,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"264",1,0.0948830104793762,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"265",0.99,0.00478749861838014,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"266",0.05,0.991673719141661,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"267",0.34,0.615091324818721,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"268",0.35,0.608325562724754,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"269",0.15,0.997405776452489,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"270",1,0.164555123910973,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"271",1,0.199974308861782,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"272",1,0.037006660821674,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"273",0.17,0.989882849210877,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"274",0.17,0.988578237706408,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"275",1,0.132561550553341,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"276",0.21,0.995159021516291,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"277",0.2,0.993658497007983,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"278",0.21,0.99532507720385,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"279",1,0.157160638420107,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"280",0.08,0.999840251868131,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"281",0.18,0.969727815936902,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"282",0,0.896538662075992,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"283",0,0.942971123536967,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"284",0.2,0.999816940280852,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"285",0.17,0.992566753972846,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"286",0.27,0.974865527329672,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"287",0.21,0.991432044578871,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"288",0,0.948574612591432,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"289",0.03,0.988183981470922,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"290",0.2,0.973601269502804,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"291",0.13,0.991635965712989,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"292",0.21,0.986743809786626,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"293",0.2,0.975340737284637,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"294",1,0.213440306180152,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"295",0.24,0.978361675385654,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"296",0.17,0.986793087831513,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"297",1,0.191989457724099,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"298",0.16,0.976980706196443,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"299",0.32,0.993269037416315,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"300",1,0.220462626163502,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"301",1,0.139059716970138,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"302",0.11,0.993933613051391,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"303",0.19,0.993995535921593,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"304",0.33,0.979172551022234,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"305",0.07,0.989811977620127,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"306",1,0.240187010898422,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"307",1,0.188878580480494,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"308",1,0.176045661830948,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"309",1,0.206789361843107,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"310",0.05,0.994296129472924,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"311",1,0.191943132826414,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"312",1,0.0201363197843199,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
"313",0.2,0.982615913437753,"Dose-toxicity scenario 2","Dose-efficacy scenario 1"
