"","DLT_scenario","EFF_scenario","x","y","type"
"y_est32","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.31,0.636771153060656,"Estimated MTD"
"y_est33","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.32,0.623405024550418,"Estimated MTD"
"y_est34","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.33,0.610313531314725,"Estimated MTD"
"y_est35","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.34,0.597488294988546,"Estimated MTD"
"y_est36","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.35,0.584921274577188,"Estimated MTD"
"y_est37","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.36,0.572604749644496,"Estimated MTD"
"y_est38","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.37,0.560531304496431,"Estimated MTD"
"y_est39","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.38,0.548693813291973,"Estimated MTD"
"y_est40","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.39,0.537085426018513,"Estimated MTD"
"y_est41","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.4,0.525699555273738,"Estimated MTD"
"y_est42","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.41,0.51452986380043,"Estimated MTD"
"y_est43","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.42,0.503570252724587,"Estimated MTD"
"y_est44","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.43,0.492814850451034,"Estimated MTD"
"y_est45","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.44,0.482258002174011,"Estimated MTD"
"y_est46","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.45,0.471894259963382,"Estimated MTD"
"y_est47","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.46,0.461718373389948,"Estimated MTD"
"y_est48","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.47,0.451725280655958,"Estimated MTD"
"y_est49","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.48,0.441910100199347,"Estimated MTD"
"y_est50","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.49,0.43226812274244,"Estimated MTD"
"y_est51","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.5,0.422794803757914,"Estimated MTD"
"y_est52","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.51,0.413485756326684,"Estimated MTD"
"y_est53","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.52,0.404336744364141,"Estimated MTD"
"y_est54","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.53,0.395343676192768,"Estimated MTD"
"y_est55","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.54,0.386502598440632,"Estimated MTD"
"y_est56","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.55,0.377809690246652,"Estimated MTD"
"y_est57","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.56,0.369261257754791,"Estimated MTD"
"y_est58","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.57,0.360853728880499,"Estimated MTD"
"y_est59","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.58,0.352583648333843,"Estimated MTD"
"y_est60","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.59,0.344447672884738,"Estimated MTD"
"y_est61","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.6,0.336442566856668,"Estimated MTD"
"y_est62","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.61,0.328565197836114,"Estimated MTD"
"y_est63","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.62,0.320812532585764,"Estimated MTD"
"y_est64","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.63,0.313181633150274,"Estimated MTD"
"y_est65","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.64,0.305669653144103,"Estimated MTD"
"y_est66","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.65,0.29827383421155,"Estimated MTD"
"y_est67","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.66,0.290991502649754,"Estimated MTD"
"y_est68","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.67,0.283820066185965,"Estimated MTD"
"y_est69","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.68,0.276757010900937,"Estimated MTD"
"y_est70","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.69,0.269799898290752,"Estimated MTD"
"y_est71","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.7,0.262946362459888,"Estimated MTD"
"y_est72","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.71,0.256194107438718,"Estimated MTD"
"y_est73","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.72,0.249540904619062,"Estimated MTD"
"y_est74","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.73,0.242984590301785,"Estimated MTD"
"y_est75","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.74,0.23652306335075,"Estimated MTD"
"y_est76","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.75,0.230154282947799,"Estimated MTD"
"y_est77","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.76,0.223876266443716,"Estimated MTD"
"y_est78","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.77,0.217687087300425,"Estimated MTD"
"y_est79","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.78,0.211584873119923,"Estimated MTD"
"y_est80","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.79,0.205567803755727,"Estimated MTD"
"y_est81","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.8,0.199634109502829,"Estimated MTD"
"y_est82","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.81,0.193782069362362,"Estimated MTD"
"y_est83","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.82,0.188010009377437,"Estimated MTD"
"y_est84","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.83,0.182316301036731,"Estimated MTD"
"y_est85","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.84,0.17669935974266,"Estimated MTD"
"y_est86","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.85,0.171157643341087,"Estimated MTD"
"y_est87","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.86,0.165689650709719,"Estimated MTD"
"y_est88","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.87,0.160293920402464,"Estimated MTD"
"y_est89","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.88,0.154969029347181,"Estimated MTD"
"y_est90","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.89,0.149713591594389,"Estimated MTD"
"y_est91","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.9,0.14452625711462,"Estimated MTD"
"y_est92","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.91,0.139405710642226,"Estimated MTD"
"y_est93","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.92,0.134350670563554,"Estimated MTD"
"y_est94","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.93,0.129359887847531,"Estimated MTD"
"y_est95","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.94,0.124432145016758,"Estimated MTD"
"y_est96","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.95,0.119566255157362,"Estimated MTD"
"y_est97","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.96,0.114761060965895,"Estimated MTD"
"y_est98","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.97,0.110015433831676,"Estimated MTD"
"y_est99","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.98,0.105328272953051,"Estimated MTD"
"y_est100","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.99,0.100698504486122,"Estimated MTD"
"y_est101","Dose-toxicity scenario 2","Dose-efficacy scenario 3",1,0.0961250807245455,"Estimated MTD"
"y_true1","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0,1.9778584499232,"True MTD"
"y_true2","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.01,1.88178068223753,"True MTD"
"y_true3","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.02,1.79386607141837,"True MTD"
"y_true4","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.03,1.71311665073655,"True MTD"
"y_true5","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.04,1.63869075597066,"True MTD"
"y_true6","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.05,1.56987357811177,"True MTD"
"y_true7","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.06,1.50605413174877,"True MTD"
"y_true8","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.07,1.44670706552645,"True MTD"
"y_true9","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.08,1.3913781672412,"True MTD"
"y_true10","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.09,1.33967271671778,"True MTD"
"y_true11","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.1,1.29124605441667,"True MTD"
"y_true12","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.11,1.24579588911514,"True MTD"
"y_true13","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.12,1.2030559817001,"True MTD"
"y_true14","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.13,1.16279092617965,"True MTD"
"y_true15","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.14,1.12479181180028,"True MTD"
"y_true16","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.15,1.08887259747237,"True MTD"
"y_true17","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.16,1.05486706567932,"True MTD"
"y_true18","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.17,1.02262625061721,"True MTD"
"y_true19","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.18,0.992016256607953,"True MTD"
"y_true20","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.19,0.962916399396491,"True MTD"
"y_true21","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.2,0.935217615921594,"True MTD"
"y_true22","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.21,0.908821098381757,"True MTD"
"y_true23","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.22,0.883637116535497,"True MTD"
"y_true24","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.23,0.859583998652261,"True MTD"
"y_true25","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.24,0.836587246727272,"True MTD"
"y_true26","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.25,0.814578765765642,"True MTD"
"y_true27","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.26,0.793496190339442,"True MTD"
"y_true28","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.27,0.773282294389743,"True MTD"
"y_true29","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.28,0.753884472510952,"True MTD"
"y_true30","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.29,0.735254282816727,"True MTD"
"y_true31","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.3,0.717347043023555,"True MTD"
"y_true32","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.31,0.70012147266162,"True MTD"
"y_true33","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.32,0.683539375382046,"True MTD"
"y_true34","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.33,0.667565356214254,"True MTD"
"y_true35","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.34,0.652166569368419,"True MTD"
"y_true36","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.35,0.63731249280132,"True MTD"
"y_true37","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.36,0.622974726289664,"True MTD"
"y_true38","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.37,0.609126810199907,"True MTD"
"y_true39","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.38,0.595744062521306,"True MTD"
"y_true40","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.39,0.582803432050475,"True MTD"
"y_true41","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.4,0.570283365890229,"True MTD"
"y_true42","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.41,0.558163689660544,"True MTD"
"y_true43","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.42,0.54642549902114,"True MTD"
"y_true44","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.43,0.535051061278845,"True MTD"
"y_true45","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.44,0.524023726002605,"True MTD"
"y_true46","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.45,0.513327843698527,"True MTD"
"y_true47","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.46,0.502948691709611,"True MTD"
"y_true48","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.47,0.492872406602269,"True MTD"
"y_true49","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.48,0.483085922386691,"True MTD"
"y_true50","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.49,0.473576913992106,"True MTD"
"y_true51","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.5,0.464333745482775,"True MTD"
"y_true52","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.51,0.455345422557229,"True MTD"
"y_true53","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.52,0.446601548923042,"True MTD"
"y_true54","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.53,0.438092286183195,"True MTD"
"y_true55","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.54,0.429808316908614,"True MTD"
"y_true56","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.55,0.421740810605486,"True MTD"
"y_true57","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.56,0.413881392316036,"True MTD"
"y_true58","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.57,0.406222113618031,"True MTD"
"y_true59","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.58,0.398755425811926,"True MTD"
"y_true60","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.59,0.3914741551055,"True MTD"
"y_true61","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.6,0.38437147962451,"True MTD"
"y_true62","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.61,0.377440908094507,"True MTD"
"y_true63","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.62,0.37067626005376,"True MTD"
"y_true64","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.63,0.364071647470546,"True MTD"
"y_true65","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.64,0.357621457649841,"True MTD"
"y_true66","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.65,0.351320337325146,"True MTD"
"y_true67","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.66,0.34516317784067,"True MTD"
"y_true68","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.67,0.339145101337656,"True MTD"
"y_true69","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.68,0.333261447866363,"True MTD"
"y_true70","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.69,0.327507763352127,"True MTD"
"y_true71","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.7,0.321879788350196,"True MTD"
"y_true72","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.71,0.316373447529669,"True MTD"
"y_true73","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.72,0.310984839831979,"True MTD"
"y_true74","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.73,0.305710229253974,"True MTD"
"y_true75","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.74,0.300546036209834,"True MTD"
"y_true76","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.75,0.295488829429848,"True MTD"
"y_true77","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.76,0.290535318357534,"True MTD"
"y_true78","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.77,0.285682346009683,"True MTD"
"y_true79","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.78,0.280926882266794,"True MTD"
"y_true80","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.79,0.276266017563916,"True MTD"
"y_true81","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.8,0.271696956954303,"True MTD"
"y_true82","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.81,0.267217014520427,"True MTD"
"y_true83","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.82,0.26282360810887,"True MTD"
"y_true84","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.83,0.258514254367404,"True MTD"
"y_true85","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.84,0.254286564064216,"True MTD"
"y_true86","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.85,0.25013823767074,"True MTD"
"y_true87","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.86,0.246067061190945,"True MTD"
"y_true88","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.87,0.24207090222117,"True MTD"
"y_true89","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.88,0.238147706225782,"True MTD"
"y_true90","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.89,0.234295493014994,"True MTD"
"y_true91","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.9,0.230512353412146,"True MTD"
"y_true92","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.91,0.226796446098672,"True MTD"
"y_true93","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.92,0.223145994625787,"True MTD"
"y_true94","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.93,0.219559284582726,"True MTD"
"y_true95","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.94,0.216034660912028,"True MTD"
"y_true96","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.95,0.212570525363043,"True MTD"
"y_true97","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.96,0.209165334075431,"True MTD"
"y_true98","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.97,0.205817595284975,"True MTD"
"y_true99","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.98,0.202525867144547,"True MTD"
"y_true100","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.99,0.199288755653529,"True MTD"
"y_true101","Dose-toxicity scenario 2","Dose-efficacy scenario 3",1,0.196104912689467,"True MTD"
