"","DLT_scenario","EFF_scenario","x","y","type"
"y_est20","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.19,0.819370590582828,"Estimated MTD"
"y_est21","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.2,0.803414000215338,"Estimated MTD"
"y_est22","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.21,0.787760508983926,"Estimated MTD"
"y_est23","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.22,0.772401561982191,"Estimated MTD"
"y_est24","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.23,0.757328923250135,"Estimated MTD"
"y_est25","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.24,0.742534661047613,"Estimated MTD"
"y_est26","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.25,0.728011133936267,"Estimated MTD"
"y_est27","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.26,0.713750977618641,"Estimated MTD"
"y_est28","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.27,0.699747092486836,"Estimated MTD"
"y_est29","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.28,0.685992631836487,"Estimated MTD"
"y_est30","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.29,0.672480990704945,"Estimated MTD"
"y_est31","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.3,0.659205795295435,"Estimated MTD"
"y_est32","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.31,0.646160892951611,"Estimated MTD"
"y_est33","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.32,0.633340342649375,"Estimated MTD"
"y_est34","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.33,0.620738405975095,"Estimated MTD"
"y_est35","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.34,0.608349538561431,"Estimated MTD"
"y_est36","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.35,0.596168381953926,"Estimated MTD"
"y_est37","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.36,0.584189755883277,"Estimated MTD"
"y_est38","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.37,0.572408650919898,"Estimated MTD"
"y_est39","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.38,0.56082022148887,"Estimated MTD"
"y_est40","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.39,0.549419779224824,"Estimated MTD"
"y_est41","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.4,0.53820278664762,"Estimated MTD"
"y_est42","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.41,0.527164851140885,"Estimated MTD"
"y_est43","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.42,0.516301719216631,"Estimated MTD"
"y_est44","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.43,0.505609271050223,"Estimated MTD"
"y_est45","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.44,0.495083515270939,"Estimated MTD"
"y_est46","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.45,0.484720583994288,"Estimated MTD"
"y_est47","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.46,0.474516728083095,"Estimated MTD"
"y_est48","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.47,0.464468312625157,"Estimated MTD"
"y_est49","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.48,0.454571812616013,"Estimated MTD"
"y_est50","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.49,0.444823808836047,"Estimated MTD"
"y_est51","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.5,0.435220983911808,"Estimated MTD"
"y_est52","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.51,0.425760118552,"Estimated MTD"
"y_est53","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.52,0.416438087949187,"Estimated MTD"
"y_est54","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.53,0.407251858338743,"Estimated MTD"
"y_est55","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.54,0.398198483707115,"Estimated MTD"
"y_est56","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.55,0.389275102641866,"Estimated MTD"
"y_est57","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.56,0.380478935316447,"Estimated MTD"
"y_est58","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.57,0.371807280603008,"Estimated MTD"
"y_est59","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.58,0.363257513306955,"Estimated MTD"
"y_est60","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.59,0.354827081517312,"Estimated MTD"
"y_est61","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.6,0.346513504067252,"Estimated MTD"
"y_est62","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.61,0.33831436809951,"Estimated MTD"
"y_est63","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.62,0.330227326731642,"Estimated MTD"
"y_est64","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.63,0.322250096816397,"Estimated MTD"
"y_est65","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.64,0.314380456792707,"Estimated MTD"
"y_est66","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.65,0.306616244623042,"Estimated MTD"
"y_est67","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.66,0.298955355813119,"Estimated MTD"
"y_est68","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.67,0.291395741510138,"Estimated MTD"
"y_est69","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.68,0.283935406675959,"Estimated MTD"
"y_est70","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.69,0.276572408331765,"Estimated MTD"
"y_est71","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.7,0.269304853871007,"Estimated MTD"
"y_est72","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.71,0.262130899437512,"Estimated MTD"
"y_est73","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.72,0.255048748365875,"Estimated MTD"
"y_est74","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.73,0.24805664968133,"Estimated MTD"
"y_est75","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.74,0.241152896656488,"Estimated MTD"
"y_est76","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.75,0.234335825422445,"Estimated MTD"
"y_est77","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.76,0.227603813631869,"Estimated MTD"
"y_est78","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.77,0.220955279171828,"Estimated MTD"
"y_est79","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.78,0.214388678924201,"Estimated MTD"
"y_est80","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.79,0.207902507571642,"Estimated MTD"
"y_est81","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.8,0.201495296447147,"Estimated MTD"
"y_est82","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.81,0.195165612425385,"Estimated MTD"
"y_est83","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.82,0.188912056854027,"Estimated MTD"
"y_est84","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.83,0.182733264523409,"Estimated MTD"
"y_est85","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.84,0.176627902672929,"Estimated MTD"
"y_est86","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.85,0.170594670032653,"Estimated MTD"
"y_est87","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.86,0.164632295898698,"Estimated MTD"
"y_est88","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.87,0.158739539240996,"Estimated MTD"
"y_est89","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.88,0.152915187842136,"Estimated MTD"
"y_est90","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.89,0.147158057466017,"Estimated MTD"
"y_est91","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.9,0.141466991055125,"Estimated MTD"
"y_est92","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.91,0.135840857955283,"Estimated MTD"
"y_est93","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.92,0.13027855316679,"Estimated MTD"
"y_est94","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.93,0.124778996620902,"Estimated MTD"
"y_est95","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.94,0.119341132480661,"Estimated MTD"
"y_est96","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.95,0.113963928465123,"Estimated MTD"
"y_est97","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.96,0.108646375196074,"Estimated MTD"
"y_est98","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.97,0.103387485566372,"Estimated MTD"
"y_est99","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.98,0.09818629412907,"Estimated MTD"
"y_est100","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.99,0.0930418565065505,"Estimated MTD"
"y_est101","Dose-toxicity scenario 2","Dose-efficacy scenario 3",1,0.0879532488188827,"Estimated MTD"
"y_true1","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0,1.9778584499232,"True MTD"
"y_true2","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.01,1.88178068223753,"True MTD"
"y_true3","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.02,1.79386607141837,"True MTD"
"y_true4","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.03,1.71311665073655,"True MTD"
"y_true5","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.04,1.63869075597066,"True MTD"
"y_true6","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.05,1.56987357811177,"True MTD"
"y_true7","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.06,1.50605413174877,"True MTD"
"y_true8","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.07,1.44670706552645,"True MTD"
"y_true9","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.08,1.3913781672412,"True MTD"
"y_true10","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.09,1.33967271671778,"True MTD"
"y_true11","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.1,1.29124605441667,"True MTD"
"y_true12","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.11,1.24579588911514,"True MTD"
"y_true13","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.12,1.2030559817001,"True MTD"
"y_true14","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.13,1.16279092617965,"True MTD"
"y_true15","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.14,1.12479181180028,"True MTD"
"y_true16","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.15,1.08887259747237,"True MTD"
"y_true17","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.16,1.05486706567932,"True MTD"
"y_true18","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.17,1.02262625061721,"True MTD"
"y_true19","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.18,0.992016256607953,"True MTD"
"y_true20","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.19,0.962916399396491,"True MTD"
"y_true21","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.2,0.935217615921594,"True MTD"
"y_true22","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.21,0.908821098381757,"True MTD"
"y_true23","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.22,0.883637116535497,"True MTD"
"y_true24","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.23,0.859583998652261,"True MTD"
"y_true25","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.24,0.836587246727272,"True MTD"
"y_true26","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.25,0.814578765765642,"True MTD"
"y_true27","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.26,0.793496190339442,"True MTD"
"y_true28","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.27,0.773282294389743,"True MTD"
"y_true29","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.28,0.753884472510952,"True MTD"
"y_true30","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.29,0.735254282816727,"True MTD"
"y_true31","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.3,0.717347043023555,"True MTD"
"y_true32","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.31,0.70012147266162,"True MTD"
"y_true33","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.32,0.683539375382046,"True MTD"
"y_true34","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.33,0.667565356214254,"True MTD"
"y_true35","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.34,0.652166569368419,"True MTD"
"y_true36","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.35,0.63731249280132,"True MTD"
"y_true37","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.36,0.622974726289664,"True MTD"
"y_true38","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.37,0.609126810199907,"True MTD"
"y_true39","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.38,0.595744062521306,"True MTD"
"y_true40","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.39,0.582803432050475,"True MTD"
"y_true41","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.4,0.570283365890229,"True MTD"
"y_true42","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.41,0.558163689660544,"True MTD"
"y_true43","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.42,0.54642549902114,"True MTD"
"y_true44","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.43,0.535051061278845,"True MTD"
"y_true45","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.44,0.524023726002605,"True MTD"
"y_true46","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.45,0.513327843698527,"True MTD"
"y_true47","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.46,0.502948691709611,"True MTD"
"y_true48","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.47,0.492872406602269,"True MTD"
"y_true49","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.48,0.483085922386691,"True MTD"
"y_true50","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.49,0.473576913992106,"True MTD"
"y_true51","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.5,0.464333745482775,"True MTD"
"y_true52","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.51,0.455345422557229,"True MTD"
"y_true53","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.52,0.446601548923042,"True MTD"
"y_true54","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.53,0.438092286183195,"True MTD"
"y_true55","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.54,0.429808316908614,"True MTD"
"y_true56","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.55,0.421740810605486,"True MTD"
"y_true57","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.56,0.413881392316036,"True MTD"
"y_true58","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.57,0.406222113618031,"True MTD"
"y_true59","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.58,0.398755425811926,"True MTD"
"y_true60","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.59,0.3914741551055,"True MTD"
"y_true61","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.6,0.38437147962451,"True MTD"
"y_true62","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.61,0.377440908094507,"True MTD"
"y_true63","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.62,0.37067626005376,"True MTD"
"y_true64","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.63,0.364071647470546,"True MTD"
"y_true65","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.64,0.357621457649841,"True MTD"
"y_true66","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.65,0.351320337325146,"True MTD"
"y_true67","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.66,0.34516317784067,"True MTD"
"y_true68","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.67,0.339145101337656,"True MTD"
"y_true69","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.68,0.333261447866363,"True MTD"
"y_true70","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.69,0.327507763352127,"True MTD"
"y_true71","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.7,0.321879788350196,"True MTD"
"y_true72","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.71,0.316373447529669,"True MTD"
"y_true73","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.72,0.310984839831979,"True MTD"
"y_true74","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.73,0.305710229253974,"True MTD"
"y_true75","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.74,0.300546036209834,"True MTD"
"y_true76","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.75,0.295488829429848,"True MTD"
"y_true77","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.76,0.290535318357534,"True MTD"
"y_true78","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.77,0.285682346009683,"True MTD"
"y_true79","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.78,0.280926882266794,"True MTD"
"y_true80","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.79,0.276266017563916,"True MTD"
"y_true81","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.8,0.271696956954303,"True MTD"
"y_true82","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.81,0.267217014520427,"True MTD"
"y_true83","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.82,0.26282360810887,"True MTD"
"y_true84","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.83,0.258514254367404,"True MTD"
"y_true85","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.84,0.254286564064216,"True MTD"
"y_true86","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.85,0.25013823767074,"True MTD"
"y_true87","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.86,0.246067061190945,"True MTD"
"y_true88","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.87,0.24207090222117,"True MTD"
"y_true89","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.88,0.238147706225782,"True MTD"
"y_true90","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.89,0.234295493014994,"True MTD"
"y_true91","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.9,0.230512353412146,"True MTD"
"y_true92","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.91,0.226796446098672,"True MTD"
"y_true93","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.92,0.223145994625787,"True MTD"
"y_true94","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.93,0.219559284582726,"True MTD"
"y_true95","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.94,0.216034660912028,"True MTD"
"y_true96","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.95,0.212570525363043,"True MTD"
"y_true97","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.96,0.209165334075431,"True MTD"
"y_true98","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.97,0.205817595284975,"True MTD"
"y_true99","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.98,0.202525867144547,"True MTD"
"y_true100","Dose-toxicity scenario 2","Dose-efficacy scenario 3",0.99,0.199288755653529,"True MTD"
"y_true101","Dose-toxicity scenario 2","Dose-efficacy scenario 3",1,0.196104912689467,"True MTD"
