"","x","y","DLT_scenario","EFF_scenario"
"228",0.15,0.983945932538118,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"229",0.77,0.305332225897035,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"230",0.78,0.299677161863873,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"231",0.79,0.294067228488756,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"232",0.8,0.288501887666033,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"233",0.81,0.282980609810837,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"234",0.82,0.277502873691091,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"235",0.83,0.272068166263483,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"236",0.84,0.266675982513276,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"237",0.85,0.261325825297877,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"238",0.86,0.256017205194042,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"239",0.87,0.250749640348631,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"240",0.88,0.245522656332805,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"241",0.89,0.240335785999587,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"242",0.9,0.23518856934469,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"243",0.91,0.230080553370516,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"244",0.92,0.22501129195326,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"245",0.93,0.219980345713026,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"246",0.94,0.21498728188687,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"247",0.95,0.210031674204708,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"248",0.96,0.205113102768004,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"249",0.97,0.200231153931165,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"250",0.98,0.195385420185579,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"251",0.99,0.190575500046223,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"252",1,0.185800997940774,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"253",0.16,0.990249602994036,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"254",1,0.141282130466462,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"255",0.16,0.979863797474205,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"256",0.17,0.95711842541411,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"257",0.18,0.935014025777666,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"258",0.19,0.913523880787257,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"259",0.2,0.892622737225811,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"260",0.21,0.872286707441811,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"261",1,0.129432664088186,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"262",0.15,0.995510275299565,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"263",0.26,0.923212217687589,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"264",0.27,0.908192148987889,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"265",0.29,0.907805220739087,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"266",0.3,0.895435878548033,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"267",0.31,0.883072882562604,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"268",0.23,0.977669615620603,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"269",0.24,0.94053549255854,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"270",0.25,0.905518699445558,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"271",0.26,0.872443165627598,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"272",0.27,0.841151815908881,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"273",0.86,0.263799719002951,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"274",1,0.175807574585884,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"275",0.34,0.795109183725884,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"276",0.99,0.200033342772833,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"277",1,0.195562099764391,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"278",0.96,0.150823355451571,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"279",0.97,0.145160119761209,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"280",0.98,0.139496889194456,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"281",0.99,0.133833663751306,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"282",1,0.128170443431751,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"283",0.91,0.244053498566462,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"284",0.92,0.240034288901688,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"285",0.93,0.236083189276965,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"286",0.94,0.232198482936326,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"287",0.95,0.228378510338961,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"288",0.96,0.224621666795363,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"289",0.97,0.220926400219716,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"290",0.98,0.217291208991896,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"291",0.99,0.213714639922911,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"292",1,0.210195286317985,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"293",0.99,0.0821739975226339,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"294",1,0.07353742170318,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"295",1,0.0448674241397695,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"296",0.28,0.990291183875073,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"297",1,0.0487120720635748,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"298",0.91,0.29649170362756,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"299",0.92,0.292673833308764,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"300",0.93,0.288914205254874,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"301",0.94,0.28521149681098,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"302",0.95,0.281564425070459,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"303",0.96,0.277971745392969,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"304",0.97,0.274432249988263,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"305",0.98,0.270944766562432,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"306",0.99,0.267508157023388,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"307",1,0.264121316242598,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"308",0.2,0.976432551750546,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"309",1,0.175181075472192,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"310",0.87,0.268608597850611,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"311",1,0.276061988278542,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
"312",0.26,0.999490641531896,"Dose-toxicity scenario 2","Dose-efficacy scenario 3"
